X1,X2,X3,Y
1040.240287,92.28110288,78.9485778,0
811.4709946,825.1256753,299.0485232,1
401.9030775,832.5777801,930.6453139,1
327.222027,760.0759928,543.6773123,1
555.2253838,392.9567491,830.7560725,1
855.150156,690.3809798,38.50267495,0
832.9132012,442.1186751,803.5156685,0
861.9478231,415.7456202,864.6730276,0
120.7192823,91.90529919,101.8240288,1
96.05605364,56.28847089,450.1050762,1
885.3317113,562.0053476,552.0931239,0
450.4892653,547.4012222,372.4996824,1
62.91454641,551.2598935,766.2883242,1
793.8160311,884.9170923,632.0005737,1
239.5129389,739.7590806,902.7587057,1
752.9056169,678.9674336,725.2135735,1
742.8877699,1005.738096,901.3227909,1
238.579683,490.3807183,381.4487937,1
806.7411631,454.6376318,386.3104999,0
783.64502,848.7705666,614.8823994,1
179.9083019,284.6841956,375.4574796,1
966.164153,294.6759891,512.2532967,0
646.1566497,938.2030971,577.2427067,1
946.2430039,821.1684378,161.3388401,0
325.2453294,613.026515,179.9099359,1
229.6157877,432.7465008,540.5415925,1
172.0635352,908.9415901,689.9391005,1
716.4567565,761.333603,962.2081472,1
581.9885944,804.7608682,470.6394093,1
252.6511668,66.32637774,896.1041706,1
704.6629221,943.4977894,294.1184834,1
111.2202589,507.0290158,676.9108197,1
505.381522,726.2294557,930.1680725,1
896.1604586,481.5067051,603.4429598,0
462.9164899,584.766633,246.3789551,1
596.5501817,697.0086968,580.8560233,1
480.8357439,264.1196884,731.9210077,1
791.8970742,97.3367355,415.4250419,0
296.6966811,190.3949539,832.1131513,1
734.1681792,745.429386,619.9204028,1
667.9697161,939.1150715,849.5444182,1
294.3757873,262.6280457,690.1898646,1
916.4785872,86.7669438,102.2502192,0
128.7828898,417.0004632,462.0477222,1
745.3203595,174.7202535,460.2560534,0
466.1443117,588.6232926,821.692792,1
688.8004823,116.4444668,934.3013037,0
450.3284099,432.5694391,588.4733022,1
816.3874297,180.3960354,295.0846168,0
916.8622281,767.446847,747.8606445,1
822.4039587,244.045029,949.0156706,0
332.137382,413.6287401,100.4272168,1
97.06352177,227.4659706,309.26556,1
251.2302377,571.315061,814.3350419,1
665.0567514,919.0726895,387.8145826,1
590.7107543,469.6197308,766.8481062,1
847.2421226,71.05410813,799.2218108,0
405.0595218,870.0400424,595.934082,1
110.676591,369.1315448,392.7527944,1
127.0795938,143.7600953,385.2133684,1
687.1153149,1002.408046,844.3462566,1
334.0560591,645.8949537,637.9798939,1
818.0819229,666.7564995,952.5174023,1
177.3335707,499.3332198,865.1240068,1
210.6769322,762.823194,71.34899081,1
456.8366717,874.5198045,681.1918057,1
640.8229277,145.5976547,579.2310222,0
504.5280146,404.6897975,703.0069906,1
494.8581837,138.4188896,734.0325256,0
153.1735319,840.663155,470.454951,1
76.03159558,17.96550725,849.0055379,1
358.7356315,342.128227,151.1922028,1
479.6346281,642.9199338,779.519245,1
605.2264711,95.61015658,937.2420631,0
758.0609696,81.56554744,493.8988998,0
38.30253546,285.8611664,669.590953,1
772.3629845,-19.81514153,487.5245438,0
613.1321063,752.5618434,615.7038683,1
940.0904477,682.2508095,895.7746204,1
814.1237645,807.3479861,393.7621369,1
59.15226307,405.4196105,914.7306925,1
126.428955,544.4425633,835.7175525,1
324.6589013,60.55084448,138.4883602,0
445.6792247,445.5392413,867.3823349,1
9.117548488,880.753762,884.4358878,1
946.4482531,417.8787131,546.8863024,0
212.7608977,821.9495584,771.9051387,1
667.9114445,756.0849767,86.49696566,1
369.4372176,264.9287054,538.8979651,1
539.3478829,729.709828,831.9303641,1
92.1995137,489.4963502,424.9607155,1
425.6314947,783.9935279,164.494267,1
2.013145651,552.7843357,106.3717889,1
269.2577045,361.5205747,560.4922746,1
754.2078868,822.6568497,297.751239,1
626.8859302,578.8713402,545.4743678,1
335.4891723,537.8653719,446.1870002,1
292.8809342,72.42245451,777.3822952,1
917.2690211,58.21078122,57.10252607,0
948.1538483,909.8958157,558.6113265,1
954.0394283,874.3671536,99.61620005,0
1000.228963,595.5118657,358.8500889,0
147.3519835,512.591183,363.5435255,1
724.3859388,203.3748604,449.6633379,0
382.7624479,235.7310003,128.2466005,0
461.6462842,852.1831106,604.34253,1
212.9481861,447.0305788,981.4058039,1
144.488263,415.5601438,892.9743529,1
818.1070044,111.7516523,116.4869324,0
19.74761813,345.8352459,458.7840745,1
224.6730134,456.9954936,918.6135873,1
787.7199645,841.0246356,56.01069484,1
659.1156286,681.2281314,30.48907512,1
-4.524434748,518.7558393,678.5963983,1
643.5996151,668.3255495,146.7907021,1
235.0657254,212.2070064,555.7248496,1
169.0445337,413.2042929,4.204983577,1
577.3387454,39.35893243,939.2917619,0
189.3300017,970.7571627,848.8827683,1
624.9624138,880.1302287,133.430365,1
762.4362442,8.562159323,299.5008507,0
192.4841066,445.8424902,949.9291303,1
620.1408835,563.2758435,635.6175263,1
429.0246733,74.8019499,574.9405066,0
613.6785385,570.2225387,454.3617443,1
727.3729009,687.2395344,199.1990188,1
760.7584545,582.6494534,182.4583531,0
391.044403,213.7339575,345.5076246,0
711.3941583,218.5489702,23.50258448,0
234.9784783,221.6408809,766.0542353,1
933.2899697,145.8651349,513.6114437,0
494.2603438,424.0802587,206.6406429,1
348.3530892,99.7331399,712.5392117,0
173.9708903,1005.089522,268.1083806,1
-2.537688825,990.4884134,281.3328532,1
376.5398196,672.0113288,666.4179483,1
1002.013237,882.4737589,746.3955796,1
-6.666552919,719.7011318,448.8955043,1
193.3740399,666.9494612,231.9218229,1
776.2620439,131.1639628,127.3866802,0
776.6657022,923.6762013,206.737386,1
226.5239554,652.1867389,43.47993134,1
848.09808,212.0322924,106.6019388,0
235.4412281,385.9809359,499.2887981,1
36.81703002,248.2127886,616.7809775,1
717.1254117,149.3189938,93.26118834,0
200.87355,389.5441911,781.9138509,1
398.8859604,650.070839,468.7924336,1
379.177967,419.1678557,674.9920803,1
868.3568492,589.6926674,128.9968376,0
251.765972,904.2484562,343.7019756,1
200.6901254,669.9976324,75.82837248,1
552.779184,529.3531089,189.0968106,1
541.30042,65.93973316,146.9088102,0
281.5938131,969.2823547,850.7095166,1
204.7658131,656.6671947,98.32319181,1
809.834207,957.8016916,580.9314226,1
906.9913004,607.333138,528.7616991,0
363.0646233,154.0386118,593.8740931,0
329.0445894,502.8372725,877.1792273,1
578.7797889,186.3118905,543.2355,0
424.0630955,173.1753386,59.91658436,0
548.449138,230.285506,333.8539959,0
867.0111387,104.0361391,946.2230529,0
541.8962426,125.8248001,714.7897065,0
953.6116885,720.8077828,530.1721759,0
446.5560057,463.0397881,606.7951648,1
6.944331597,679.5065314,115.7735792,1
392.2908122,716.0928826,470.799872,1
658.0217105,657.0032218,529.0162674,1
184.1401872,68.90685718,850.5233495,1
233.1241385,547.6168482,382.2521922,1
741.7773386,610.0000519,448.4628574,1
124.6004699,183.2285743,523.2262098,1
220.6726658,211.3345578,398.2622953,1
63.4674701,642.3872132,177.4007724,1
688.2683617,546.0168313,835.9421551,1
417.7594898,599.0935334,907.8384137,1
377.0544118,582.8126118,942.3769356,1
996.770993,668.7122889,382.0880272,0
665.8484484,445.4302861,550.1171075,0
318.8126151,460.2092851,628.3257302,1
393.780333,284.021513,527.6515505,1
807.0564456,363.712448,164.4666659,0
386.9264133,957.5179664,24.26105861,1
465.7658695,530.2403195,852.8788419,1
853.4022608,14.96197106,127.6707995,0
506.7558783,488.2326654,281.1374418,1
592.175696,843.7499903,26.21408347,1
423.9827433,195.7786959,257.202471,0
318.8951882,859.3677827,488.0895302,1
226.1373792,423.7317424,432.0538409,1
208.0685763,747.2033052,220.0158577,1
702.4520951,570.3420892,759.991792,1
308.2511839,403.5275701,994.1005209,1
263.738118,148.1741682,631.3584995,1
526.0218358,436.3515081,165.8649632,0
307.6360293,739.0246965,519.4191037,1
870.5014164,844.2412129,67.78465014,1
596.2438794,653.754452,167.0221088,1
100.3444076,783.2155012,294.9062852,1
735.6950528,720.8444692,507.5163477,1
519.4483323,834.4830864,712.6509136,1
169.8715436,552.3155829,72.54979543,1
870.1252766,968.4095333,548.5792154,1
148.533214,304.8655934,806.4965122,1
3.77624667,851.6700703,576.3510658,1
292.1681559,344.8462105,840.1614687,1
546.6367291,511.0127379,169.8800138,1
278.4269159,76.16372554,137.9191154,0
910.266869,238.965643,649.471265,0
577.4940667,616.8540878,777.8612007,1
234.1515061,498.9879831,824.1573817,1
325.8581055,594.1280647,755.0929604,1
220.5753991,397.0752329,335.424129,1
771.4269758,304.3465978,492.5342931,0
653.8163548,428.4511383,501.5358481,0
369.5823988,413.6795907,810.9018916,1
267.5316588,888.2746266,315.9001545,1
195.1688483,777.6311512,34.0317134,1
905.5921612,56.6779972,88.56926553,0
213.0675314,418.3705448,498.5771299,1
985.8602936,202.1307221,854.1840863,0
424.6043487,844.2303179,755.3178259,1
907.0720941,543.1553663,419.36071,0
305.853263,628.5007128,492.0393983,1
112.1410144,809.8529309,499.2173102,1
737.2587762,187.4297395,180.9669723,0
420.7207793,194.7781055,894.133528,1
442.6814312,888.9550499,734.6685617,1
415.285676,38.59924212,70.88427304,0
847.9311004,596.0949972,112.9267644,0
760.0839015,283.8816381,447.3059334,0
693.6932474,791.1145548,364.8348448,1
229.5199958,253.1922498,444.4062658,1
781.7913229,120.5401567,314.3910397,0
867.5493301,944.0361755,838.6437112,1
127.127908,791.7355731,856.1482472,1
185.9471594,578.3962982,40.31816458,1
248.7723695,709.9761607,111.339612,1
982.4512183,636.8227628,711.3140391,0
1043.025453,613.629005,713.1074065,0
304.4662467,900.9426403,664.2185679,1
448.0742193,511.2652377,72.11550502,1
688.1119256,655.1580728,508.9830029,1
982.8294064,65.67794392,501.9499597,0
170.1771458,764.3207674,184.4450144,1
111.1240245,691.2587485,915.2876229,1
797.4036663,286.1965201,209.8591283,0
470.7624811,647.8870826,555.4371198,1
659.8332378,305.3659874,665.8950247,0
726.6067908,440.7618237,321.1317106,0
306.285381,605.6739907,647.8535024,1
136.3902633,466.0346292,732.2632146,1
669.7663578,512.6150657,225.3170707,0
351.7490765,834.2795965,180.9780121,1
713.1569844,367.3988851,67.54373961,0
227.2837939,212.4455034,190.2483209,1
-0.12246901,295.8113388,590.0591334,1
184.1164849,970.74801,552.1741328,1
276.5793839,-14.52453279,975.7395866,1
405.5254288,91.55714527,266.0213775,0
476.704326,483.8027537,343.3883395,1
884.2206373,75.64380625,24.11440154,0
506.9737909,606.3697313,22.25882161,1
853.7151349,459.0486557,143.1069183,0
728.3958507,915.0074418,717.1737268,1
165.5336554,761.4771159,24.91780538,1
11.28212489,454.7454873,27.63797066,1
586.3825068,189.7872487,811.974611,0
275.8548087,678.7815919,675.5098922,1
498.7860535,803.4618845,117.2741061,1
888.2336796,411.5623192,147.2024384,0
535.5312977,843.687613,98.51338293,1
549.3525518,70.86405386,372.8211346,0
771.3172854,514.6938291,157.204287,0
805.411872,609.5719784,441.8255527,0
451.3553095,208.3669948,853.1445696,1
867.3516799,546.4322036,412.2997407,0
331.0599913,919.8538602,849.9710221,1
50.06325448,397.0469875,608.6771129,1
71.33027536,939.0474653,966.0872309,1
869.3154135,103.849403,468.7447017,0
477.5253637,698.9877632,129.1030325,1
28.89305241,94.2859045,697.8213543,1
366.2237359,543.1947663,479.249603,1
668.993295,333.4565942,438.9239878,0
521.5013878,77.8635295,96.46676219,0
561.0869847,474.7821693,622.4635744,1
1012.695404,107.895564,634.8013968,0
643.0348899,269.8864865,679.8492721,0
137.6633859,379.8365709,346.7824531,1
115.1348273,275.7295938,607.3960357,1
738.9393281,367.9122128,824.7785308,0
291.6945535,836.8600805,303.7428724,1
983.348596,645.288204,597.1968646,0
441.6771678,792.7249115,860.5768082,1
751.6675689,450.2817925,442.862774,0
591.4320793,777.3065001,645.335945,1
518.3226079,188.6217241,308.8449334,0
1022.445987,698.2351731,523.1257205,0
912.5957215,476.4115905,451.4005811,0
346.2431259,114.7282467,823.8316593,1
236.6727119,277.8255959,606.1187177,1
222.4318169,771.7724011,548.1190195,1
739.0232649,941.6453649,455.2071766,1
561.5093123,867.7245835,287.2370702,1
151.6492505,236.6620997,417.5631954,1
871.5332633,44.72772223,301.9541293,0
951.1715666,833.9014824,187.0697442,0
745.2323935,543.3070218,984.1670389,1
393.8413253,976.0707603,694.4276541,1
560.0232269,965.3209266,623.2737269,1
270.8261829,562.7445208,761.748689,1
115.8646769,353.0609134,206.230704,1
31.33704427,433.2096305,300.9996313,1
804.6342323,117.9959405,648.1300922,0
519.3280698,574.8398502,660.8743722,1
959.560317,205.2605275,748.2965402,0
97.96630609,92.89708976,967.3180989,1
68.79995268,103.2161469,809.6234934,1
800.3586264,937.6670533,28.32327552,1
441.1745254,673.7085834,886.4187352,1
506.7406975,715.9606978,552.2589767,1
594.9749659,782.7370353,494.1905488,1
851.7860577,217.9928606,47.19170719,0
619.3954634,662.5876588,388.6544283,1
960.3652111,181.116578,373.2500673,0
333.4450077,107.4757761,560.3978848,0
793.3175492,754.5630126,735.7357711,1
686.1628943,759.9233853,421.4606691,1
620.3373565,965.8554533,716.3172618,1
380.5046184,502.6383144,613.4392641,1
239.725569,979.4798273,152.5550535,1
591.6935524,800.1620145,367.2878476,1
279.4907006,91.46553503,418.3192,0
95.4423491,689.0657791,730.5453387,1
163.7217565,251.489169,695.5360296,1
966.6567178,186.9099417,891.2336276,0
190.801255,228.348692,949.5089116,1
1006.812973,1036.033067,568.3044659,1
418.191974,787.1860195,866.9620974,1
762.5933386,984.2389661,26.13665606,1
924.2170358,741.9859706,971.7311896,1
663.7127534,848.8241878,223.0020388,1
299.3840748,101.4203163,516.8176393,0
343.3918748,500.136173,140.4598189,1
610.2271475,279.9292606,243.0227473,0
254.0078045,598.6856886,641.820452,1
156.229594,669.2350638,506.4832809,1
201.1065393,564.3611116,866.5817713,1
818.5838361,882.8712508,120.0384598,1
117.9751771,685.1213625,895.7972921,1
730.1941268,106.2553053,977.4857073,0
584.5601222,439.1788524,138.8273501,0
54.88165869,321.2418796,301.219412,1
218.5671256,422.6402238,398.1079582,1
10.29923632,14.40726084,580.0529574,1
481.1458648,645.7653898,780.7857415,1
876.8574145,226.5359951,396.9088848,0
571.6386678,412.157493,977.1190423,1
172.2611194,554.1018463,477.6551468,1
1003.577773,449.7140596,946.4267942,0
671.1476505,369.1045271,1018.794704,1
258.479374,894.5333657,245.4955066,1
285.4643881,584.3865864,247.2712063,1
132.9163521,162.5680778,764.8455508,1
886.1651071,497.0539183,207.6830849,0
830.1047915,498.2959955,996.6600735,1
339.7237017,484.3084296,15.20850001,1
114.9674374,671.7459202,984.271473,1
834.6810353,935.7818795,172.9116457,1
443.0119512,327.7995025,563.9769168,1
951.3725119,184.9287232,95.19877176,0
776.6643023,620.8664329,801.1877187,1
408.7575556,568.5585917,804.1517304,1
255.674067,3.762768784,658.6637502,0
796.3855743,659.1224896,77.96747744,0
658.5205276,55.82293735,947.9877342,0
623.7877639,477.129653,962.8057822,1
429.7398096,635.4268894,399.8627187,1
837.6461851,770.0793682,270.2391648,1
737.2264232,811.4723849,487.9975107,1
885.7030645,871.1292973,120.0691814,1
60.34597292,347.6238906,588.3351366,1
321.1880534,216.7765994,26.67646411,0
722.0901273,781.7596342,814.8838264,1
768.2760495,843.9631319,894.7217593,1
290.7629245,1.065964068,945.2200288,1
716.3435326,651.8928654,935.7174469,1
552.5561454,902.6343397,57.4567678,1
297.2604294,940.102478,838.068579,1
335.7787589,484.8502681,561.1670006,1
794.5523013,202.0000775,601.3832116,0
393.0182063,-26.5505717,570.4851211,0
77.26878855,814.8946189,227.0476969,1
723.0122579,795.3978126,445.7279567,1
442.2856899,953.2603859,279.3969584,1
106.6076208,660.1438073,141.1945107,1
846.3035486,683.2430792,788.2010899,1
932.5018443,767.2169702,290.1960498,0
636.2113508,132.5067961,247.3633724,0
500.3634278,617.7208195,397.5240902,1
256.3266125,924.3331343,574.7663099,1
825.3677432,54.5873701,386.5975997,0
171.3158482,690.9386698,853.1290754,1
275.7404822,110.186099,754.4401033,1
218.2289971,623.2980359,586.6379608,1
865.8005656,628.4673721,902.0278699,1
262.3930555,194.0792094,183.7182717,1
892.993067,284.2749673,630.5179651,0
-27.34621996,501.3033588,321.2865604,1
10.76962383,96.57312134,342.4165625,1
821.3611199,707.0070954,577.2729799,1
850.9084462,184.8864028,434.7834961,0
368.6899197,861.9234118,636.9937453,1
838.0009591,886.0953413,986.4856635,1
506.5149842,741.7754561,391.6598413,1
105.3697896,341.9408184,870.4699759,1
15.7903548,854.4669891,709.2909867,1
257.7294116,924.7574311,127.6224355,1
556.8466557,199.9286346,659.6229837,0
741.5645969,841.9080873,588.1965156,1
848.4568288,144.5232707,304.6502928,0
692.2496831,979.536165,205.3685456,1
375.8559412,158.1329815,61.95599093,0
83.04182541,838.216136,431.9848778,1
246.0222951,90.75687324,684.9923675,1
765.7374005,135.1401688,4.140279124,0
73.53645924,292.0217741,632.3892731,1
600.7738125,230.8879332,748.1371501,0
841.5287829,595.5925609,168.8335136,0
935.9380057,136.0505317,717.0285472,0
517.2767629,809.7457127,524.2210196,1
360.5526797,931.3632053,251.0201413,1
836.6901177,957.3576031,806.3468742,1
896.7925769,313.3969742,1008.840718,0
51.96666414,967.1802495,134.1757842,1
179.6215053,802.6567494,848.8093275,1
568.9729838,143.2991409,447.0181699,0
25.42321735,441.380622,63.23871176,1
527.6229482,355.5705234,108.7977559,0
70.26702446,49.361659,805.8168366,1
152.9258572,56.36904707,379.1580105,1
263.2019999,374.8833016,311.9715404,1
640.8693632,601.477027,398.240551,1
206.4433103,252.2274436,188.5256213,1
125.9321158,974.9785184,1002.6595,1
135.5418003,878.1628635,71.03032271,1
531.1360741,163.8632878,738.8050507,0
387.7448458,184.9036097,365.3735841,0
204.9374973,346.3216334,164.6432792,1
556.4856534,362.1919406,354.3895292,0
840.9447474,195.7273603,878.9709076,0
36.05858667,696.1350182,362.2401067,1
192.8793045,722.0522821,978.3444267,1
566.7877796,508.9970936,482.4917938,1
-0.666047448,488.4769731,83.61285193,1
256.9325743,579.5116981,556.5567795,1
447.410519,28.07048782,496.3317478,0
18.14262904,541.2163557,253.2079924,1
555.5353497,866.7265881,486.9952497,1
686.6122962,750.0908791,408.0801053,1
18.78532997,173.5451353,120.8760725,1
836.986002,331.7274633,43.85509739,0
610.8180697,507.9996805,737.4340706,1
612.5943491,972.3148221,772.7982921,1
189.545325,184.4489758,113.0107559,1
123.0395159,820.7541313,421.4223269,1
166.2666103,860.353611,952.5425344,1
423.4846282,68.05111774,61.3784313,0
746.4321926,856.5673664,443.8514533,1
870.6266391,746.9645786,564.9288563,1
895.125157,644.7494957,327.7709492,0
34.11570414,109.9654695,659.5675779,1
799.7839675,848.0266856,580.9928681,1
412.2086998,876.5142494,846.0046677,1
836.9950564,914.6234304,108.5634293,1
787.4742929,866.0834595,257.8920445,1
540.0957793,99.92554306,29.36432431,0
967.6732218,752.0508889,589.6872591,1
883.0393171,500.3503732,319.8285008,0
394.3983127,477.4979088,587.3768611,1
128.414474,549.8431129,248.6910557,1
359.2026658,943.0165478,192.3542514,1
619.8668511,132.8630785,37.16125619,0
224.3833779,940.7890169,860.8993054,1
890.0966356,389.0087911,405.3060392,0
948.0847078,640.9538848,585.6618888,0
870.655424,854.7733445,83.62598199,1
4.26174214,174.3576733,359.0886005,1
575.1800659,200.5069129,274.7869401,0
572.7476846,365.5726466,874.7309194,1
743.381805,83.27036229,274.4701402,0
460.6498212,215.7507714,399.0648669,0
720.5521163,58.13879492,434.6681523,0
939.4098007,181.6792665,571.4177619,0
213.0899965,520.5509536,849.1380013,1
387.4783675,913.1554976,980.543132,1
680.2072642,674.793787,409.8866186,1
485.0277349,852.5239859,891.9060274,1
65.6000212,131.866238,224.5084237,1
789.2463195,707.9638895,902.4712546,1
248.6846118,992.7084587,361.6767838,1
38.64657338,425.2097947,256.1644692,1
982.0574669,340.6267885,1008.431187,0
594.614897,322.7499058,502.4567767,0
302.3070055,474.5266009,618.5064695,1
1000.056529,88.21793505,277.1202938,0
380.2690403,68.70790241,18.19511376,0
167.2669058,376.7049888,208.7386376,1
523.4660009,908.7200008,620.2576871,1
235.6212366,615.0476921,530.1169221,1
329.2076791,850.4965855,41.89668498,1
431.5821739,382.1504507,507.1777552,1
337.7219152,285.2664476,1009.54425,1
560.5903493,461.1514523,885.9785044,1
448.2999127,687.9488,125.9225765,1
920.3422765,554.1531744,960.7242096,0
954.722675,932.7194487,385.1557506,1
181.5188203,698.7266107,853.6675671,1
471.0436104,904.7544926,26.61352217,1
466.6700722,941.0149762,925.798455,1
834.6590484,978.7997907,529.8701846,1
294.5920097,113.9418918,759.023651,1
397.752442,505.3850386,665.8517397,1
611.3319389,209.1698081,763.590546,0
565.4117686,676.4324595,446.031614,1
641.6148654,782.2102364,649.489118,1
158.2673143,368.210148,647.8425871,1
704.0550011,594.7697565,453.5774749,1
303.6433925,568.4150273,866.7245016,1
389.150925,443.1176122,495.8373181,1
956.8622775,951.2113036,891.8044091,1
52.95174181,832.9270457,768.9912546,1
570.7838775,-15.35056336,669.0484692,0
421.8937728,644.699098,577.8498368,1
590.3823529,736.6786814,483.4356311,1
972.3974579,369.9059782,946.140724,0
492.9787765,112.6880898,1007.149596,0
301.668759,166.05137,877.1279912,1
737.6564949,325.2092767,598.8512412,0
541.7384676,413.6485935,897.3889383,1
737.7753457,263.004105,902.3628324,0
806.3899777,102.6587817,380.3667313,0
179.9817923,150.0004467,169.6413383,1
297.500447,938.1705413,608.732616,1
595.0121432,761.9262236,923.1855657,1
218.447631,828.2995605,419.7088034,1
398.7047047,770.0000046,972.3589485,1
155.0349853,444.8793867,387.7839285,1
642.8104769,437.0059676,927.4320785,1
944.2108765,431.9409145,889.1098097,0
698.577312,48.72171697,748.5476065,0
356.9807843,148.7067102,536.4618179,0
714.1428646,1042.796823,855.3352405,1
131.2113303,725.1062294,986.6625761,1
540.5869146,611.2063013,550.0244737,1
641.4403435,11.23003713,909.7991909,0
496.036527,48.77143646,38.11484292,0
24.68918397,629.9029313,852.0651858,1
87.96223685,483.3560419,248.4323725,1
367.5849547,519.7729457,256.2051178,1
177.4899324,46.45663123,467.8788646,1
386.9570587,993.7498071,78.85441919,1
449.8418507,686.3436439,403.6400492,1
159.5129494,358.1460714,464.7321107,1
153.0680745,925.840601,734.6081728,1
782.4724539,82.02248377,845.5694253,0
961.7373458,158.7007119,825.6049795,0
978.345354,603.1418488,938.9372045,0
438.4790219,859.5395449,271.0718738,1
650.9695228,441.2001735,577.3133562,1
19.27481908,524.1248178,885.0837331,1
412.4407227,802.7901594,459.0901786,1
